-1.558433516812250286e+00,2.420480506190816339e-01,-1.470567593952601282e+00,4.347511770794162955e-01,-1.470567593952601282e+00,4.347511770794162955e-01,-1.470567593952601060e+00,4.347511770794162400e-01,-1.470567593952601282e+00,4.347511770794163510e-01
-1.516387439521968750e+00,2.429035510433655010e-01,-1.478776883056823088e+00,4.338551964036490571e-01,-1.478776883056823088e+00,4.338551964036490571e-01,-1.478776883056822866e+00,4.338551964036490016e-01,-1.478776883056823088e+00,4.338551964036491126e-01
-1.459746126131692856e+00,2.435875676622989705e-01,-1.486816454993388437e+00,4.330073666941957611e-01,-1.486816454993388437e+00,4.330073666941957611e-01,-1.486816454993388215e+00,4.330073666941957056e-01,-1.486816454993388437e+00,4.330073666941958166e-01
-1.391529447849352952e+00,2.440431106278235784e-01,-1.494618268911108050e+00,4.322056824863059754e-01,-1.494618268911108050e+00,4.322056824863059754e-01,-1.494618268911107828e+00,4.322056824863059199e-01,-1.494618268911108050e+00,4.322056824863060309e-01
-1.315237672133952707e+00,2.442144004165695825e-01,-1.502130362820910170e+00,4.314479188989377434e-01,-1.502130362820910170e+00,4.314479188989377434e-01,-1.502130362820909948e+00,4.314479188989376879e-01,-1.502130362820910170e+00,4.314479188989377989e-01
-1.234707137770521213e+00,2.440492150368958335e-01,-1.509318987754542318e+00,4.307317270701035983e-01,-1.509318987754542318e+00,4.307317270701035983e-01,-1.509318987754542096e+00,4.307317270701035428e-01,-1.509318987754542318e+00,4.307317270701036538e-01
-1.153950131472265772e+00,2.435033910826448766e-01,-1.516169989500513848e+00,4.300547307368465799e-01,-1.516169989500513848e+00,4.300547307368465799e-01,-1.516169989500513626e+00,4.300547307368465244e-01,-1.516169989500513848e+00,4.300547307368466354e-01
-1.076986780728293125e+00,2.425476804523350183e-01,-1.522689373941607194e+00,4.294146206094108242e-01,-1.522689373941607194e+00,4.294146206094108242e-01,-1.522689373941607194e+00,4.294146206094107687e-01,-1.522689373941607416e+00,4.294146206094108797e-01
-1.007677102478018005e+00,2.411763150283135482e-01,-1.528903031553959790e+00,4.288092434063024982e-01,-1.528903031553959790e+00,4.288092434063024982e-01,-1.528903031553959790e+00,4.288092434063024427e-01,-1.528903031553960012e+00,4.288092434063025538e-01
-9.495611420158560634e-01,2.394154809298537356e-01,-1.534855636789650424e+00,4.282366826653521419e-01,-1.534855636789650424e+00,4.282366826653521419e-01,-1.534855636789650424e+00,4.282366826653520864e-01,-1.534855636789650646e+00,4.282366826653521974e-01
-9.057144966526532448e-01,2.373289385833989851e-01,-1.540608776405314684e+00,4.276953287218023814e-01,-1.540608776405314684e+00,4.276953287218023814e-01,-1.540608776405314684e+00,4.276953287218023259e-01,-1.540608776405314906e+00,4.276953287218024369e-01
-8.786255259511781546e-01,2.350179161761248858e-01,-1.546238395381262176e+00,4.271839355563208929e-01,-1.546238395381262176e+00,4.271839355563208929e-01,-1.546238395381262176e+00,4.271839355563208374e-01,-1.546238395381262398e+00,4.271839355563209484e-01
-8.700992632807313942e-01,2.326135993847245342e-01,-1.551831678209285581e+00,4.267016625814754049e-01,-1.551831678209285581e+00,4.267016625814754049e-01,-1.551831678209285581e+00,4.267016625814753494e-01,-1.551831678209285803e+00,4.267016625814754605e-01
-8.811915236065593904e-01,2.302628225529536887e-01,-1.557483505609862595e+00,4.262480998741982052e-01,-1.557483505609862595e+00,4.262480998741982052e-01,-1.557483505609862817e+00,4.262480998741981497e-01,-1.557483505609862817e+00,4.262480998741982607e-01
-9.121750483876396309e-01,2.281099929431416873e-01,-1.563292641136182493e+00,4.258232758891254410e-01,-1.563292641136182493e+00,4.258232758891254410e-01,-1.563292641136182715e+00,4.258232758891253855e-01,-1.563292641136182715e+00,4.258232758891254965e-01
-9.625378864110364363e-01,2.262796787798105613e-01,-1.569357808210241956e+00,4.254276473063076103e-01,-1.569357808210241956e+00,4.254276473063076103e-01,-1.569357808210242178e+00,4.254276473063075548e-01,-1.569357808210242178e+00,4.254276473063076658e-01
-1.031012734866145086e+00,2.248639923321202883e-01,-1.575773816298923657e+00,4.250620713662836558e-01,-1.575773816298923657e+00,4.250620713662836558e-01,-1.575773816298923657e+00,4.250620713662836003e-01,-1.575773816298923657e+00,4.250620713662837113e-01
-1.115634772537941188e+00,2.239171229622118064e-01,-1.582627886252128580e+00,4.247277617967631369e-01,-1.582627886252128580e+00,4.247277617967631369e-01,-1.582627886252128580e+00,4.247277617967630814e-01,-1.582627886252128580e+00,4.247277617967631924e-01
-1.213824630906698010e+00,2.234570208855630180e-01,-1.589996310783496902e+00,4.244262301973655838e-01,-1.589996310783496902e+00,4.244262301973655838e-01,-1.589996310783496902e+00,4.244262301973655283e-01,-1.589996310783496902e+00,4.244262301973655838e-01
-1.322492523310866641e+00,2.234722998530883908e-01,-1.597941568107114962e+00,4.241592154681302906e-01,-1.597941568107114962e+00,4.241592154681302906e-01,-1.597941568107114962e+00,4.241592154681302351e-01,-1.597941568107114962e+00,4.241592154681302906e-01
-1.438159120734918694e+00,2.239315235747873500e-01,-1.606509986009068136e+00,4.239286044846758417e-01,-1.606509986009068136e+00,4.239286044846758417e-01,-1.606509986009068136e+00,4.239286044846757862e-01,-1.606509986009068136e+00,4.239286044846758417e-01
-1.557088492028039894e+00,2.247922195013463964e-01,-1.615730031028438818e+00,4.237363476800085627e-01,-1.615730031028438818e+00,4.237363476800085627e-01,-1.615730031028438818e+00,4.237363476800085071e-01,-1.615730031028438818e+00,4.237363476800085627e-01
-1.675428328580531812e+00,2.260078589680383498e-01,-1.625611273839133286e+00,4.235843734420045026e-01,-1.625611273839133286e+00,4.235843734420045026e-01,-1.625611273839133286e+00,4.235843734420044471e-01,-1.625611273839133286e+00,4.235843734420045026e-01
-1.789352772100232691e+00,2.275321426347881870e-01,-1.636144058290463610e+00,4.234745052476324711e-01,-1.636144058290463610e+00,4.234745052476324711e-01,-1.636144058290463610e+00,4.234745052476324156e-01,-1.636144058290463610e+00,4.234745052476324711e-01
-1.895203446615278731e+00,2.293208230991515550e-01,-1.647299878938235373e+00,4.234083852256856906e-01,-1.647299878938235373e+00,4.234083852256856906e-01,-1.647299878938235373e+00,4.234083852256856351e-01,-1.647299878938235373e+00,4.234083852256856906e-01
-1.989624680983888450e+00,2.313317944943964199e-01,-1.659032451017191212e+00,4.233874073921709558e-01,-1.659032451017191212e+00,4.233874073921709558e-01,-1.659032451017191212e+00,4.233874073921709003e-01,-1.659032451017191212e+00,4.233874073921709558e-01
-2.069689260707785472e+00,2.335242995719945258e-01,-1.671279437873777862e+00,4.234126631820175901e-01,-1.671279437873777862e+00,4.234126631820175901e-01,-1.671279437873777862e+00,4.234126631820175346e-01,-1.671279437873777862e+00,4.234126631820175901e-01
-2.133011230030797734e+00,2.358579742143604718e-01,-1.683964783355398565e+00,4.234849011676959929e-01,-1.683964783355398565e+00,4.234849011676959929e-01,-1.683964783355398565e+00,4.234849011676959374e-01,-1.683964783355398565e+00,4.234849011676959929e-01
-2.177842209103863613e+00,2.382922051944326713e-01,-1.697001579426709261e+00,4.236045020740331624e-01,-1.697001579426709261e+00,4.236045020740331624e-01,-1.697001579426709261e+00,4.236045020740331069e-01,-1.697001579426709261e+00,4.236045020740331624e-01
-2.203147452271536189e+00,2.407860186514339806e-01,-1.710295381191797581e+00,4.237714694279972605e-01,-1.710295381191797581e+00,4.237714694279972605e-01,-1.710295381191797581e+00,4.237714694279972050e-01,-1.710295381191797581e+00,4.237714694279972605e-01
-2.208657643367240020e+00,2.432984991487078530e-01,-1.723747861959950001e+00,4.239854354697592531e-01,-1.723747861959950001e+00,4.239854354697592531e-01,-1.723747861959950001e+00,4.239854354697591976e-01,-1.723747861959950001e+00,4.239854354697592531e-01
-2.194892474486606293e+00,2.457895886128576568e-01,-1.737260680644698407e+00,4.242456813289252060e-01,-1.737260680644698407e+00,4.242456813289252060e-01,-1.737260680644698407e+00,4.242456813289251505e-01,-1.737260680644698407e+00,4.242456813289252060e-01
-2.163152646645854382e+00,2.482210419143224267e-01,-1.750739414643769587e+00,4.245511699569303743e-01,-1.750739414643769587e+00,4.245511699569303743e-01,-1.750739414643769587e+00,4.245511699569303188e-01,-1.750739414643769587e+00,4.245511699569303743e-01
-2.115478207809782241e+00,2.505573241066381129e-01,-1.764097396513018445e+00,4.249005899103548978e-01,-1.764097396513018445e+00,4.249005899103548978e-01,-1.764097396513018445e+00,4.249005899103548423e-01,-1.764097396513018445e+00,4.249005899103548978e-01
-2.054573062662035099e+00,2.527663171774092166e-01,-1.777259285644973819e+00,4.252924078001732444e-01,-1.777259285644973819e+00,4.252924078001732444e-01,-1.777259285644973819e+00,4.252924078001731889e-01,-1.777259285644973819e+00,4.252924078001732444e-01
-1.983697813903029017e+00,2.548198429889751426e-01,-1.790164209558751329e+00,4.257249270523805196e-01,-1.790164209558751329e+00,4.257249270523805196e-01,-1.790164209558751329e+00,4.257249270523804641e-01,-1.790164209558751329e+00,4.257249270523805196e-01
-1.906535463168565814e+00,2.566941687856503229e-01,-1.802768324577049164e+00,4.261963505555612652e-01,-1.802768324577049164e+00,4.261963505555612652e-01,-1.802768324577049164e+00,4.261963505555612097e-01,-1.802768324577049164e+00,4.261963505555612652e-01
-1.827036530284579019e+00,2.583707877119200136e-01,-1.815046671991866090e+00,4.267048447867078931e-01,-1.815046671991866090e+00,4.267048447867078931e-01,-1.815046671991866090e+00,4.267048447867078376e-01,-1.815046671991866090e+00,4.267048447867078931e-01
-1.749251557020157000e+00,2.598377885617205729e-01,-1.826994240711143247e+00,4.272486030900551346e-01,-1.826994240711143247e+00,4.272486030900551346e-01,-1.826994240711143247e+00,4.272486030900550791e-01,-1.826994240711143247e+00,4.272486030900551346e-01
-1.677159609663577466e+00,2.610919751684418477e-01,-1.838626190291725804e+00,4.278259059369318162e-01,-1.838626190291725804e+00,4.278259059369318162e-01,-1.838626190291725804e+00,4.278259059369317607e-01,-1.838626190291725804e+00,4.278259059369318162e-01
-1.614501334340978422e+00,2.621415528400214412e-01,-1.849977224888202709e+00,4.284351761465582387e-01,-1.849977224888202709e+00,4.284351761465582387e-01,-1.849977224888202709e+00,4.284351761465582387e-01,-1.849977224888202709e+00,4.284351761465582387e-01
-1.564624493764394053e+00,2.630087191367333488e-01,-1.861100157840352765e+00,4.290750272885656136e-01,-1.861100157840352765e+00,4.290750272885656136e-01,-1.861100157840352765e+00,4.290750272885656136e-01,-1.861100157840352765e+00,4.290750272885656136e-01
-1.530348802863497726e+00,2.637311178051812699e-01,-1.872063738494027962e+00,4.297443037250691100e-01,-1.872063738494027962e+00,4.297443037250691100e-01,-1.872063738494027740e+00,4.297443037250691100e-01,-1.872063738494027740e+00,4.297443037250691100e-01
-1.513855609293942361e+00,2.643610746499061581e-01,-1.882949845777836639e+00,4.304421110161823494e-01,-1.882949845777836639e+00,4.304421110161823494e-01,-1.882949845777836417e+00,4.304421110161823494e-01,-1.882949845777836417e+00,4.304421110161823494e-01
-1.516606460091634689e+00,2.649620235407929569e-01,-1.893850178556142350e+00,4.311678357293931563e-01,-1.893850178556142350e+00,4.311678357293931563e-01,-1.893850178556142350e+00,4.311678357293931563e-01,-1.893850178556142350e+00,4.311678357293931563e-01
-1.539293039542735109e+00,2.656024493100611061e-01,-1.904862590268502132e+00,4.319211540493781420e-01,-1.904862590268502132e+00,4.319211540493781420e-01,-1.904862590268502354e+00,4.319211540493781420e-01,-1.904862590268502132e+00,4.319211540493781420e-01
-1.581819417831798802e+00,2.663486333205238865e-01,-1.916087225141729800e+00,4.327020289780784124e-01,-1.916087225141729800e+00,4.327020289780784124e-01,-1.916087225141730022e+00,4.327020289780784124e-01,-1.916087225141729800e+00,4.327020289780784124e-01
-1.643316080851643379e+00,2.672580008097905080e-01,-1.927622615640302461e+00,4.335106963475517938e-01,-1.927622615640302461e+00,4.335106963475517938e-01,-1.927622615640302683e+00,4.335106963475517938e-01,-1.927622615640302461e+00,4.335106963475517938e-01
-1.722183907494468924e+00,2.683746558109978420e-01,-1.939561896096918536e+00,4.343476403182052747e-01,-1.939561896096918536e+00,4.343476403182052747e-01,-1.939561896096918536e+00,4.343476403182052747e-01,-1.939561896096918536e+00,4.343476403182052747e-01
-1.816165149393323297e+00,2.697278576850711818e-01,-1.951989276515740723e+00,4.352135594868850599e-01,-1.951989276515740723e+00,4.352135594868850599e-01,-1.951989276515740723e+00,4.352135594868850599e-01,-1.951989276515740723e+00,4.352135594868850599e-01
-1.922437594128461935e+00,2.713331670290675124e-01,-1.964976904454460271e+00,4.361093251463281639e-01,-1.964976904454460271e+00,4.361093251463281639e-01,-1.964976904454460271e+00,4.361093251463281639e-01,-1.964976904454460271e+00,4.361093251463281639e-01
-2.037727449565150728e+00,2.731952344550593881e-01,-1.978582222784759148e+00,4.370359335940927070e-01,-1.978582222784759148e+00,4.370359335940927070e-01,-1.978582222784759148e+00,4.370359335940927070e-01,-1.978582222784758926e+00,4.370359335940927070e-01
-2.158436103439925091e+00,2.753109792321135618e-01,-1.992845908243731312e+00,4.379944546507639758e-01,-1.992845908243731312e+00,4.379944546507639758e-01,-1.992845908243731312e+00,4.379944546507639758e-01,-1.992845908243731090e+00,4.379944546507639758e-01
-2.280775809665352316e+00,2.776721633395820565e-01,-2.007790451552020627e+00,4.389859786904642958e-01,-2.007790451552020627e+00,4.389859786904642958e-01,-2.007790451552020627e+00,4.389859786904642958e-01,-2.007790451552020627e+00,4.389859786904642958e-01
-2.400909536317487714e+00,2.802668735875210038e-01,-2.023419415645304476e+00,4.400115644987537267e-01,-2.023419415645304476e+00,4.400115644987537267e-01,-2.023419415645304476e+00,4.400115644987537267e-01,-2.023419415645304476e+00,4.400115644987537267e-01
-2.515090643653925540e+00,2.830799218074793733e-01,-2.039717386117415820e+00,4.410721901524116140e-01,-2.039717386117415820e+00,4.410721901524116140e-01,-2.039717386117415820e+00,4.410721901524116140e-01,-2.039717386117415820e+00,4.410721901524116140e-01
-2.619798622515780995e+00,2.860925042092232751e-01,-2.056650607851143064e+00,4.421687088783412545e-01,-2.056650607851143064e+00,4.421687088783412545e-01,-2.056650607851143064e+00,4.421687088783412545e-01,-2.056650607851143064e+00,4.421687088783412545e-01
-2.711867640170442684e+00,2.892815907632416139e-01,-2.074168284610503843e+00,4.433018115201213249e-01,-2.074168284610503843e+00,4.433018115201213249e-01,-2.074168284610503843e+00,4.433018115201213249e-01,-2.074168284610503843e+00,4.433018115201213249e-01
-2.788604918965160273e+00,2.926194866770985281e-01,-2.092204503278965788e+00,4.444719968551509859e-01,-2.092204503278965788e+00,4.444719968551509859e-01,-2.092204503278965788e+00,4.444719968551509859e-01,-2.092204503278965788e+00,4.444719968551509859e-01
-2.847895898404060766e+00,2.960738842814301663e-01,-2.110680729701419178e+00,4.456795505934800228e-01,-2.110680729701419178e+00,4.456795505934800228e-01,-2.110680729701419178e+00,4.456795505934800228e-01,-2.110680729701419178e+00,4.456795505934800228e-01
-2.888292715293548252e+00,2.996085593810079439e-01,-2.129508807268869930e+00,4.469245334857259166e-01,-2.129508807268869930e+00,4.469245334857259166e-01,-2.129508807268869930e+00,4.469245334857259166e-01,-2.129508807268869930e+00,4.469245334857259166e-01
-2.909081975703328382e+00,3.031846994824025643e-01,-2.148594370619240745e+00,4.482067785864962683e-01,-2.148594370619240745e+00,4.482067785864962683e-01,-2.148594370619240745e+00,4.482067785864962683e-01,-2.148594370619240745e+00,4.482067785864962683e-01
-2.910327388131528803e+00,3.067627101652002364e-01,-2.167840565410269260e+00,4.495258973792901069e-01,-2.167840565410269260e+00,4.495258973792901069e-01,-2.167840565410269260e+00,4.495258973792901069e-01,-2.167840565410269260e+00,4.495258973792901069e-01
-2.892882919566253097e+00,3.103042508045868453e-01,-2.187151942335136212e+00,4.508812941706302757e-01,-2.187151942335136212e+00,4.508812941706302757e-01,-2.187151942335136212e+00,4.508812941706302757e-01,-2.187151942335136212e+00,4.508812941706302757e-01
-2.858372975544249961e+00,3.137742159519271712e-01,-2.206438372606184917e+00,4.522721879057556849e-01,-2.206438372606184917e+00,4.522721879057556849e-01,-2.206438372606184917e+00,4.522721879057556849e-01,-2.206438372606184917e+00,4.522721879057556849e-01
-2.809137745710247991e+00,3.171424081344558221e-01,-2.225618816948057965e+00,4.536976403473473862e-01,-2.225618816948057965e+00,4.536976403473473862e-01,-2.225618816948057965e+00,4.536976403473473862e-01,-2.225618816948057965e+00,4.536976403473473862e-01
-2.748144172731286528e+00,3.203847339004376460e-01,-2.244624774560494807e+00,4.551565893869964352e-01,-2.244624774560494807e+00,4.551565893869964352e-01,-2.244624774560494807e+00,4.551565893869964352e-01,-2.244624774560494807e+00,4.551565893869964352e-01
-2.678865639410377586e+00,3.234838770821404919e-01,-2.263403245176551337e+00,4.566478861319621108e-01,-2.263403245176551337e+00,4.566478861319621108e-01,-2.263403245176551337e+00,4.566478861319621108e-01,-2.263403245176551337e+00,4.566478861319621108e-01
-2.605136013243381843e+00,3.264295306093557558e-01,-2.281919057071392309e+00,4.581703343250133065e-01,-2.281919057071392309e+00,4.581703343250133065e-01,-2.281919057071392309e+00,4.581703343250133065e-01,-2.281919057071392309e+00,4.581703343250133065e-01
-2.530985712718005320e+00,3.292183635450750545e-01,-2.300156445352389500e+00,4.597227306169419658e-01,-2.300156445352389500e+00,4.597227306169419658e-01,-2.300156445352389500e+00,4.597227306169419658e-01,-2.300156445352389500e+00,4.597227306169419658e-01
-2.460468683979849303e+00,3.318539276484319123e-01,-2.318119804708087539e+00,4.613039042194006512e-01,-2.318119804708087539e+00,4.613039042194006512e-01,-2.318119804708087539e+00,4.613039042194006512e-01,-2.318119804708087539e+00,4.613039042194006512e-01
-2.397489515254663583e+00,3.343466452470606476e-01,-2.335833585306834159e+00,4.629127545208381322e-01,-2.335833585306834159e+00,4.629127545208381322e-01,-2.335833585306833715e+00,4.629127545208381322e-01,-2.335833585306833715e+00,4.629127545208381322e-01
-2.345639457277933104e+00,3.367138742080916791e-01,-2.353341344967231130e+00,4.645482853475596530e-01,-2.353341344967231130e+00,4.645482853475596530e-01,-2.353341344967230686e+00,4.645482853475596530e-01,-2.353341344967230686e+00,4.645482853475596530e-01
-2.308049072111786337e+00,3.389798663587904604e-01,-2.370704012203895150e+00,4.662096346936414615e-01,-2.370704012203895150e+00,4.662096346936414615e-01,-2.370704012203894262e+00,4.662096346936414615e-01,-2.370704012203894262e+00,4.662096346936414615e-01
-2.287263825058632793e+00,3.411753125490912808e-01,-2.387997450472929550e+00,4.678960989236965462e-01,-2.387997450472929550e+00,4.678960989236965462e-01,-2.387997450472928662e+00,4.678960989236965462e-01,-2.387997450472928662e+00,4.678960989236965462e-01
-2.285147361500922347e+00,3.433361929775999855e-01,-2.405309442644870455e+00,4.696071506666984474e-01,-2.405309442644870455e+00,4.696071506666984474e-01,-2.405309442644869566e+00,4.696071506666984474e-01,-2.405309442644869566e+00,4.696071506666984474e-01
-2.302815585717785218e+00,3.455018580948038265e-01,-2.422736235950849082e+00,4.713424498648450256e-01,-2.422736235950849082e+00,4.713424498648450256e-01,-2.422736235950848194e+00,4.713424498648450256e-01,-2.422736235950848194e+00,4.713424498648450256e-01
-2.340603077810844646e+00,3.477125777694377029e-01,-2.440378800863775677e+00,4.731018477077105766e-01,-2.440378800863775677e+00,4.731018477077105766e-01,-2.440378800863774789e+00,4.731018477077105766e-01,-2.440378800863775233e+00,4.731018477077105766e-01
